ETITLE:      TS           BOND          ANGLE          DIHED          IMPRP               ELECT            VDW       BOUNDARY           MISC        KINETIC               TOTAL           TEMP      POTENTIAL         TOTAL3        TEMPAVG            PRESSURE      GPRESSURE         VOLUME       PRESSAVG      GPRESSAVG
ENERGY:    3720       222.0563       153.9448         0.0000         0.0000          -7666.4698       786.8748         0.0000         0.0000         0.0000          -6503.5939         0.0000     -6503.5939     -6503.5939         0.0000          -1504.0530     -1562.1188     23823.1240     -1504.0530     -1562.1188
ENERGY:    3721       223.5457       154.2017         0.0000         0.0000          -7668.0652       787.0061         0.0000         0.0000         0.0000          -6503.3117         0.0000     -6503.3117     -6503.3117         0.0000          -1522.1489     -1565.6169     23823.1240     -1522.1489     -1565.6169
ENERGY:    3722       222.3295       154.0440         0.0000         0.0000          -7667.1059       786.9292         0.0000         0.0000         0.0000          -6503.8033         0.0000     -6503.8033     -6503.8033         0.0000          -1507.8203     -1563.4646     23823.1240     -1507.8203     -1563.4646
ENERGY:    3723       222.4076       154.0594         0.0000         0.0000          -7667.2043       786.9371         0.0000         0.0000         0.0000          -6503.8002         0.0000     -6503.8002     -6503.8002         0.0000          -1508.8209     -1563.7100     23823.1240     -1508.8209     -1563.7100
ENERGY:    3724       222.3369       154.0455         0.0000         0.0000          -7667.1161       786.9300         0.0000         0.0000         0.0000          -6503.8037         0.0000     -6503.8037     -6503.8037         0.0000          -1507.9218     -1563.4949     23823.1240     -1507.9218     -1563.4949
ENERGY:    3725       222.3361       154.0453         0.0000         0.0000          -7667.1151       786.9299         0.0000         0.0000         0.0000          -6503.8037         0.0000     -6503.8037     -6503.8037         0.0000          -1507.9125     -1563.4927     23823.1240     -1507.9125     -1563.4927
ENERGY:    3726       222.3355       154.0452         0.0000         0.0000          -7667.1142       786.9298         0.0000         0.0000         0.0000          -6503.8037         0.0000     -6503.8037     -6503.8037         0.0000          -1507.9030     -1563.4898     23823.1240     -1507.9030     -1563.4898
ENERGY:    3727       222.3361       154.0453         0.0000         0.0000          -7667.1151       786.9299         0.0000         0.0000         0.0000          -6503.8037         0.0000     -6503.8037     -6503.8037         0.0000          -1507.9125     -1563.4927     23823.1240     -1507.9125     -1563.4927
ENERGY:    3728       222.3942       153.9779         0.0000         0.0000          -7667.0103       787.0129         0.0000         0.0000         0.0000          -6503.6252         0.0000     -6503.6252     -6503.6252         0.0000          -1506.2118     -1563.0750     23823.1240     -1506.2118     -1563.0750
ENERGY:    3729       222.0692       154.0136         0.0000         0.0000          -7667.0742       786.9672         0.0000         0.0000         0.0000          -6504.0241         0.0000     -6504.0241     -6504.0241         0.0000          -1503.7753     -1563.2743     23823.1240     -1503.7753     -1563.2743
ENERGY:    3730       223.6216       153.8868         0.0000         0.0000          -7668.0341       787.0631         0.0000         0.0000         0.0000          -6503.4626         0.0000     -6503.4626     -6503.4626         0.0000          -1515.8882     -1565.7106     23823.1240     -1515.8882     -1565.7106
ENERGY:    3731       222.2351       153.9729         0.0000         0.0000          -7667.3894       786.9929         0.0000         0.0000         0.0000          -6504.1884         0.0000     -6504.1884     -6504.1884         0.0000          -1504.6650     -1564.1520     23823.1240     -1504.6650     -1564.1520
ENERGY:    3732       222.3104       153.9643         0.0000         0.0000          -7667.4552       786.9989         0.0000         0.0000         0.0000          -6504.1816         0.0000     -6504.1816     -6504.1816         0.0000          -1505.2193     -1564.3288     23823.1240     -1505.2193     -1564.3288
ENERGY:    3733       222.2420       153.9721         0.0000         0.0000          -7667.3960       786.9935         0.0000         0.0000         0.0000          -6504.1884         0.0000     -6504.1884     -6504.1884         0.0000          -1504.7151     -1564.1702     23823.1240     -1504.7151     -1564.1702
ENERGY:    3734       223.1485       153.7237         0.0000         0.0000          -7667.6946       787.1413         0.0000         0.0000         0.0000          -6503.6810         0.0000     -6503.6810     -6503.6810         0.0000          -1532.0001     -1564.2681     23823.1240     -1532.0001     -1564.2681
ENERGY:    3735       222.2255       153.8905         0.0000         0.0000          -7667.4991       787.0365         0.0000         0.0000         0.0000          -6504.3467         0.0000     -6504.3467     -6504.3467         0.0000          -1510.6920     -1564.3162     23823.1240     -1510.6920     -1564.3162
ENERGY:    3736       222.2596       153.8737         0.0000         0.0000          -7667.5191       787.0459         0.0000         0.0000         0.0000          -6504.3399         0.0000     -6504.3399     -6504.3399         0.0000          -1512.2661     -1564.3191     23823.1240     -1512.2661     -1564.3191
ENERGY:    3737       222.2283       153.8888         0.0000         0.0000          -7667.5012       787.0374         0.0000         0.0000         0.0000          -6504.3467         0.0000     -6504.3467     -6504.3467         0.0000          -1510.8460     -1564.3188     23823.1240     -1510.8460     -1564.3188
ENERGY:    3738       222.2271       153.8895         0.0000         0.0000          -7667.5004       787.0370         0.0000         0.0000         0.0000          -6504.3467         0.0000     -6504.3467     -6504.3467         0.0000          -1510.7804     -1564.3182     23823.1240     -1510.7804     -1564.3182
ENERGY:    3739       222.2268       153.8897         0.0000         0.0000          -7667.5001       787.0369         0.0000         0.0000         0.0000          -6504.3467         0.0000     -6504.3467     -6504.3467         0.0000          -1510.7631     -1564.3181     23823.1240     -1510.7631     -1564.3181
ENERGY:    3740       222.2266       153.8898         0.0000         0.0000          -7667.5000       787.0368         0.0000         0.0000         0.0000          -6504.3468         0.0000     -6504.3468     -6504.3468         0.0000          -1510.7549     -1564.3181     23823.1240     -1510.7549     -1564.3181
ENERGY:    3741       222.2265       153.8899         0.0000         0.0000          -7667.4999       787.0368         0.0000         0.0000         0.0000          -6504.3467         0.0000     -6504.3467     -6504.3467         0.0000          -1510.7487     -1564.3179     23823.1240     -1510.7487     -1564.3179
ENERGY:    3742       222.2266       153.8898         0.0000         0.0000          -7667.5000       787.0368         0.0000         0.0000         0.0000          -6504.3468         0.0000     -6504.3468     -6504.3468         0.0000          -1510.7549     -1564.3181     23823.1240     -1510.7549     -1564.3181
ENERGY:    3743       223.3167       153.6090         0.0000         0.0000          -7668.0894       787.2488         0.0000         0.0000         0.0000          -6503.9149         0.0000     -6503.9149     -6503.9149         0.0000          -1508.4718     -1563.9524     23823.1240     -1508.4718     -1563.9524
ENERGY:    3744       222.3044       153.7908         0.0000         0.0000          -7667.7031       787.1022         0.0000         0.0000         0.0000          -6504.5057         0.0000     -6504.5057     -6504.5057         0.0000          -1507.0285     -1564.2553     23823.1240     -1507.0285     -1564.2553
ENERGY:    3745       222.3544       153.7721         0.0000         0.0000          -7667.7414       787.1155         0.0000         0.0000         0.0000          -6504.4993         0.0000     -6504.4993     -6504.4993         0.0000          -1506.6501     -1564.2240     23823.1240     -1506.6501     -1564.2240
ENERGY:    3746       222.3089       153.7889         0.0000         0.0000          -7667.7068       787.1035         0.0000         0.0000         0.0000          -6504.5055         0.0000     -6504.5055     -6504.5055         0.0000          -1506.9832     -1564.2497     23823.1240     -1506.9832     -1564.2497
ENERGY:    3747       222.3048       153.7906         0.0000         0.0000          -7667.7035       787.1023         0.0000         0.0000         0.0000          -6504.5057         0.0000     -6504.5057     -6504.5057         0.0000          -1507.0243     -1564.2551     23823.1240     -1507.0243     -1564.2551
ENERGY:    3748       222.9627       153.7845         0.0000         0.0000          -7668.1212       787.4035         0.0000         0.0000         0.0000          -6503.9705         0.0000     -6503.9705     -6503.9705         0.0000          -1520.6984     -1562.3838     23823.1240     -1520.6984     -1562.3838
ENERGY:    3749       222.2120       153.7887         0.0000         0.0000          -7667.8373       787.1882         0.0000         0.0000         0.0000          -6504.6484         0.0000     -6504.6484     -6504.6484         0.0000          -1508.5550     -1563.7726     23823.1240     -1508.5550     -1563.7726
