# step Etot Epot T p 
7921 -6490.6455 -6490.6455 0.0 -1600.1257 
7922 -6535.5468 -6535.5468 0.0 -1499.537 
7923 -6535.99 -6535.99 0.0 -1495.9809 
7924 -6535.994 -6535.994 0.0 -1495.6946 
7925 -6535.9939 -6535.9939 0.0 -1495.6715 
7926 -6535.994 -6535.994 0.0 -1495.6654 
7927 -6490.6455 -6490.6455 0.0 -1600.1233 
7928 -6535.5468 -6535.5468 0.0 -1499.5368 
7929 -6535.99 -6535.99 0.0 -1495.9808 
7930 -6535.994 -6535.994 0.0 -1495.6946 
7931 -6535.9939 -6535.9939 0.0 -1495.6715 
7932 -6535.994 -6535.994 0.0 -1495.6654 
7933 -6490.6453 -6490.6453 0.0 -1600.1243 
7934 -6535.5468 -6535.5468 0.0 -1499.5369 
7935 -6535.99 -6535.99 0.0 -1495.9809 
7936 -6535.994 -6535.994 0.0 -1495.6946 
7937 -6535.9939 -6535.9939 0.0 -1495.6715 
7938 -6535.994 -6535.994 0.0 -1495.6654 
7939 -6490.6454 -6490.6454 0.0 -1600.1248 
7940 -6535.5468 -6535.5468 0.0 -1499.5369 
7941 -6535.99 -6535.99 0.0 -1495.9809 
7942 -6535.994 -6535.994 0.0 -1495.6946 
7943 -6535.9939 -6535.9939 0.0 -1495.6715 
7944 -6535.994 -6535.994 0.0 -1495.6654 
7945 -6490.6453 -6490.6453 0.0 -1600.1256 
7946 -6535.5468 -6535.5468 0.0 -1499.537 
7947 -6535.99 -6535.99 0.0 -1495.9809 
7948 -6535.994 -6535.994 0.0 -1495.6946 
7949 -6535.994 -6535.994 0.0 -1495.6715 
7950 -6535.994 -6535.994 0.0 -1495.6654 
7951 -6490.6453 -6490.6453 0.0 -1600.1262 
7952 -6535.5468 -6535.5468 0.0 -1499.537 
7953 -6535.99 -6535.99 0.0 -1495.9809 
7954 -6535.994 -6535.994 0.0 -1495.6946 
7955 -6535.994 -6535.994 0.0 -1495.6714 
7956 -6535.994 -6535.994 0.0 -1495.6654 
7957 -6490.6453 -6490.6453 0.0 -1600.1275 
7958 -6535.5468 -6535.5468 0.0 -1499.5372 
7959 -6535.99 -6535.99 0.0 -1495.9809 
7960 -6535.994 -6535.994 0.0 -1495.6946 
7961 -6535.9939 -6535.9939 0.0 -1495.6715 
7962 -6535.994 -6535.994 0.0 -1495.6654 
7963 -6490.6454 -6490.6454 0.0 -1600.1271 
7964 -6535.5468 -6535.5468 0.0 -1499.5371 
7965 -6535.99 -6535.99 0.0 -1495.9809 
7966 -6535.994 -6535.994 0.0 -1495.6946 
7967 -6535.994 -6535.994 0.0 -1495.6714 
7968 -6535.994 -6535.994 0.0 -1495.6654 
7969 -6490.6454 -6490.6454 0.0 -1600.1281 
7970 -6535.5468 -6535.5468 0.0 -1499.5372 
7971 -6535.99 -6535.99 0.0 -1495.9809 
7972 -6535.994 -6535.994 0.0 -1495.6946 
7973 -6535.9939 -6535.9939 0.0 -1495.6715 
7974 -6535.994 -6535.994 0.0 -1495.6654 
7975 -6490.6453 -6490.6453 0.0 -1600.1241 
7976 -6535.5468 -6535.5468 0.0 -1499.5368 
7977 -6535.99 -6535.99 0.0 -1495.9809 
7978 -6535.994 -6535.994 0.0 -1495.6946 
7979 -6535.9939 -6535.9939 0.0 -1495.6715 
7980 -6535.994 -6535.994 0.0 -1495.6654 
7981 -6490.6451 -6490.6451 0.0 -1600.1261 
7982 -6535.5468 -6535.5468 0.0 -1499.537 
7983 -6535.99 -6535.99 0.0 -1495.9809 
7984 -6535.994 -6535.994 0.0 -1495.6946 
7985 -6535.9939 -6535.9939 0.0 -1495.6715 
7986 -6535.994 -6535.994 0.0 -1495.6654 
7987 -6490.6453 -6490.6453 0.0 -1600.1272 
7988 -6535.5468 -6535.5468 0.0 -1499.5371 
7989 -6535.99 -6535.99 0.0 -1495.9809 
7990 -6535.994 -6535.994 0.0 -1495.6946 
7991 -6535.9939 -6535.9939 0.0 -1495.6715 
7992 -6535.994 -6535.994 0.0 -1495.6654 
7993 -6490.6455 -6490.6455 0.0 -1600.1282 
7994 -6535.5468 -6535.5468 0.0 -1499.5373 
7995 -6535.99 -6535.99 0.0 -1495.9809 
7996 -6535.994 -6535.994 0.0 -1495.6947 
7997 -6535.9939 -6535.9939 0.0 -1495.6716 
7998 -6535.994 -6535.994 0.0 -1495.6654 
7999 -6490.6455 -6490.6455 0.0 -1600.1285 
8000 -6535.5468 -6535.5468 0.0 -1499.5373 
8001 -6535.99 -6535.99 0.0 -1495.9809 
8002 -6535.994 -6535.994 0.0 -1495.6947 
8003 -6535.9939 -6535.9939 0.0 -1495.6715 
8004 -6535.994 -6535.994 0.0 -1495.6654 
8005 -6490.6455 -6490.6455 0.0 -1600.1283 
8006 -6535.5468 -6535.5468 0.0 -1499.5373 
8007 -6535.99 -6535.99 0.0 -1495.9809 
8008 -6535.994 -6535.994 0.0 -1495.6946 
8009 -6535.9939 -6535.9939 0.0 -1495.6715 
8010 -6535.994 -6535.994 0.0 -1495.6654 
8011 -6490.6455 -6490.6455 0.0 -1600.1282 
8012 -6535.5468 -6535.5468 0.0 -1499.5372 
8013 -6535.99 -6535.99 0.0 -1495.9809 
8014 -6535.994 -6535.994 0.0 -1495.6946 
8015 -6535.9939 -6535.9939 0.0 -1495.6716 
8016 -6535.994 -6535.994 0.0 -1495.6654 
8017 -6490.6455 -6490.6455 0.0 -1600.1276 
8018 -6535.5468 -6535.5468 0.0 -1499.5372 
8019 -6535.99 -6535.99 0.0 -1495.9809 
8020 -6535.994 -6535.994 0.0 -1495.6946 
8021 -6535.9939 -6535.9939 0.0 -1495.6715 
8022 -6535.994 -6535.994 0.0 -1495.6654 
8023 -6490.6454 -6490.6454 0.0 -1600.1271 
8024 -6535.5468 -6535.5468 0.0 -1499.5371 
8025 -6535.99 -6535.99 0.0 -1495.9809 
8026 -6535.994 -6535.994 0.0 -1495.6946 
8027 -6535.9939 -6535.9939 0.0 -1495.6715 
8028 -6535.994 -6535.994 0.0 -1495.6654 
8029 -6490.6454 -6490.6454 0.0 -1600.1267 
8030 -6535.5468 -6535.5468 0.0 -1499.5371 
8031 -6535.99 -6535.99 0.0 -1495.9809 
8032 -6535.994 -6535.994 0.0 -1495.6946 
8033 -6535.9939 -6535.9939 0.0 -1495.6715 
8034 -6535.994 -6535.994 0.0 -1495.6654 
8035 -6490.6454 -6490.6454 0.0 -1600.1231 
8036 -6535.5468 -6535.5468 0.0 -1499.5367 
8037 -6535.99 -6535.99 0.0 -1495.9808 
8038 -6535.994 -6535.994 0.0 -1495.6946 
8039 -6535.9939 -6535.9939 0.0 -1495.6715 
8040 -6535.994 -6535.994 0.0 -1495.6654 
8041 -6490.6453 -6490.6453 0.0 -1600.1303 
8042 -6535.5468 -6535.5468 0.0 -1499.5374 
8043 -6535.99 -6535.99 0.0 -1495.9809 
8044 -6535.994 -6535.994 0.0 -1495.6947 
8045 -6535.9939 -6535.9939 0.0 -1495.6715 
8046 -6535.994 -6535.994 0.0 -1495.6654 
8047 -6490.6454 -6490.6454 0.0 -1600.1303 
8048 -6535.5468 -6535.5468 0.0 -1499.5374 
8049 -6535.99 -6535.99 0.0 -1495.9809 
8050 -6535.994 -6535.994 0.0 -1495.6947 
8051 -6535.9939 -6535.9939 0.0 -1495.6715 
8052 -6535.994 -6535.994 0.0 -1495.6654 
8053 -6490.6454 -6490.6454 0.0 -1600.1309 
8054 -6535.5468 -6535.5468 0.0 -1499.5375 
8055 -6535.99 -6535.99 0.0 -1495.9809 
8056 -6535.994 -6535.994 0.0 -1495.6947 
8057 -6535.9939 -6535.9939 0.0 -1495.6715 
8058 -6535.994 -6535.994 0.0 -1495.6654 
8059 -6490.6454 -6490.6454 0.0 -1600.1302 
8060 -6535.5468 -6535.5468 0.0 -1499.5375 
8061 -6535.99 -6535.99 0.0 -1495.9809 
8062 -6535.994 -6535.994 0.0 -1495.6947 
8063 -6535.9939 -6535.9939 0.0 -1495.6715 
8064 -6535.994 -6535.994 0.0 -1495.6654 
8065 -6490.6454 -6490.6454 0.0 -1600.1279 
8066 -6535.5468 -6535.5468 0.0 -1499.5372 
8067 -6535.99 -6535.99 0.0 -1495.9809 
8068 -6535.994 -6535.994 0.0 -1495.6946 
8069 -6535.994 -6535.994 0.0 -1495.6715 
8070 -6535.994 -6535.994 0.0 -1495.6654 
8071 -6490.6455 -6490.6455 0.0 -1600.1281 
8072 -6535.5468 -6535.5468 0.0 -1499.5372 
8073 -6535.99 -6535.99 0.0 -1495.9809 
8074 -6535.994 -6535.994 0.0 -1495.6947 
8075 -6535.9939 -6535.9939 0.0 -1495.6716 
8076 -6535.994 -6535.994 0.0 -1495.6654 
8077 -6490.6454 -6490.6454 0.0 -1600.1281 
8078 -6535.5468 -6535.5468 0.0 -1499.5372 
8079 -6535.99 -6535.99 0.0 -1495.9809 
8080 -6535.994 -6535.994 0.0 -1495.6947 
8081 -6535.9939 -6535.9939 0.0 -1495.6716 
8082 -6535.994 -6535.994 0.0 -1495.6654 
8083 -6490.6454 -6490.6454 0.0 -1600.1276 
8084 -6535.5468 -6535.5468 0.0 -1499.5372 
8085 -6535.99 -6535.99 0.0 -1495.9809 
8086 -6535.994 -6535.994 0.0 -1495.6946 
8087 -6535.9939 -6535.9939 0.0 -1495.6715 
8088 -6535.994 -6535.994 0.0 -1495.6654 
8089 -6490.6454 -6490.6454 0.0 -1600.1273 
8090 -6535.5468 -6535.5468 0.0 -1499.5372 
8091 -6535.99 -6535.99 0.0 -1495.9809 
8092 -6535.994 -6535.994 0.0 -1495.6946 
8093 -6535.9939 -6535.9939 0.0 -1495.6716 
8094 -6535.994 -6535.994 0.0 -1495.6654 
8095 -6490.6454 -6490.6454 0.0 -1600.127 
8096 -6535.5468 -6535.5468 0.0 -1499.5371 
8097 -6535.99 -6535.99 0.0 -1495.9809 
8098 -6535.994 -6535.994 0.0 -1495.6946 
8099 -6535.9939 -6535.9939 0.0 -1495.6715 
8100 -6535.994 -6535.994 0.0 -1495.6654 
8101 -6490.6454 -6490.6454 0.0 -1600.1231 
8102 -6535.5468 -6535.5468 0.0 -1499.5367 
8103 -6535.99 -6535.99 0.0 -1495.9808 
8104 -6535.994 -6535.994 0.0 -1495.6946 
8105 -6535.9939 -6535.9939 0.0 -1495.6715 
8106 -6535.994 -6535.994 0.0 -1495.6654 
8107 -6490.6453 -6490.6453 0.0 -1600.1303 
8108 -6535.5468 -6535.5468 0.0 -1499.5374 
8109 -6535.99 -6535.99 0.0 -1495.9809 
8110 -6535.994 -6535.994 0.0 -1495.6947 
8111 -6535.9939 -6535.9939 0.0 -1495.6715 
8112 -6535.994 -6535.994 0.0 -1495.6654 
8113 -6490.6453 -6490.6453 0.0 -1600.1301 
8114 -6535.5468 -6535.5468 0.0 -1499.5374 
8115 -6535.99 -6535.99 0.0 -1495.9809 
8116 -6535.994 -6535.994 0.0 -1495.6947 
8117 -6535.9939 -6535.9939 0.0 -1495.6715 
8118 -6535.994 -6535.994 0.0 -1495.6654 
8119 -6490.6454 -6490.6454 0.0 -1600.1285 
8120 -6535.5468 -6535.5468 0.0 -1499.5373 
8121 -6535.99 -6535.99 0.0 -1495.9809 
8122 -6535.994 -6535.994 0.0 -1495.6946 
8123 -6535.9939 -6535.9939 0.0 -1495.6715 
8124 -6535.994 -6535.994 0.0 -1495.6654 
8125 -6490.6454 -6490.6454 0.0 -1600.1274 
8126 -6535.5468 -6535.5468 0.0 -1499.5372 
8127 -6535.99 -6535.99 0.0 -1495.9809 
8128 -6535.994 -6535.994 0.0 -1495.6946 
8129 -6535.9939 -6535.9939 0.0 -1495.6715 
8130 -6535.994 -6535.994 0.0 -1495.6654 
8131 -6490.6455 -6490.6455 0.0 -1600.1278 
8132 -6535.5468 -6535.5468 0.0 -1499.5372 
8133 -6535.99 -6535.99 0.0 -1495.9809 
8134 -6535.994 -6535.994 0.0 -1495.6946 
8135 -6535.994 -6535.994 0.0 -1495.6715 
8136 -6535.994 -6535.994 0.0 -1495.6654 
8137 -6490.6455 -6490.6455 0.0 -1600.1282 
8138 -6535.5468 -6535.5468 0.0 -1499.5373 
8139 -6535.99 -6535.99 0.0 -1495.9809 
8140 -6535.994 -6535.994 0.0 -1495.6946 
8141 -6535.994 -6535.994 0.0 -1495.6715 
8142 -6535.994 -6535.994 0.0 -1495.6654 
8143 -6490.6454 -6490.6454 0.0 -1600.1285 
8144 -6535.5468 -6535.5468 0.0 -1499.5373 
8145 -6535.99 -6535.99 0.0 -1495.9809 
8146 -6535.994 -6535.994 0.0 -1495.6946 
8147 -6535.9939 -6535.9939 0.0 -1495.6715 
8148 -6535.994 -6535.994 0.0 -1495.6654 
8149 -6490.6454 -6490.6454 0.0 -1600.1287 
8150 -6535.5468 -6535.5468 0.0 -1499.5373 
8151 -6535.99 -6535.99 0.0 -1495.9809 
8152 -6535.994 -6535.994 0.0 -1495.6946 
8153 -6535.9939 -6535.9939 0.0 -1495.6715 
8154 -6535.994 -6535.994 0.0 -1495.6654 
8155 -6490.6454 -6490.6454 0.0 -1600.1263 
8156 -6535.5468 -6535.5468 0.0 -1499.5371 
8157 -6535.99 -6535.99 0.0 -1495.9809 
8158 -6535.994 -6535.994 0.0 -1495.6946 
8159 -6535.9939 -6535.9939 0.0 -1495.6715 
8160 -6535.994 -6535.994 0.0 -1495.6654 
8161 -6490.6454 -6490.6454 0.0 -1600.1267 
8162 -6535.5468 -6535.5468 0.0 -1499.5371 
8163 -6535.99 -6535.99 0.0 -1495.9809 
8164 -6535.994 -6535.994 0.0 -1495.6946 
8165 -6535.9939 -6535.9939 0.0 -1495.6715 
8166 -6535.994 -6535.994 0.0 -1495.6654 
8167 -6490.6454 -6490.6454 0.0 -1600.1231 
8168 -6535.5468 -6535.5468 0.0 -1499.5367 
8169 -6535.99 -6535.99 0.0 -1495.9808 
8170 -6535.994 -6535.994 0.0 -1495.6946 
8171 -6535.9939 -6535.9939 0.0 -1495.6715 
8172 -6535.994 -6535.994 0.0 -1495.6654 
8173 -6490.6454 -6490.6454 0.0 -1600.1267 
8174 -6535.5468 -6535.5468 0.0 -1499.5371 
8175 -6535.99 -6535.99 0.0 -1495.9809 
8176 -6535.994 -6535.994 0.0 -1495.6946 
8177 -6535.9939 -6535.9939 0.0 -1495.6715 
8178 -6535.994 -6535.994 0.0 -1495.6654 
8179 -6490.6455 -6490.6455 0.0 -1600.1269 
8180 -6535.5468 -6535.5468 0.0 -1499.5371 
8181 -6535.99 -6535.99 0.0 -1495.9809 
8182 -6535.994 -6535.994 0.0 -1495.6946 
8183 -6535.9939 -6535.9939 0.0 -1495.6715 
8184 -6535.994 -6535.994 0.0 -1495.6654 
8185 -6490.6456 -6490.6456 0.0 -1600.1261 
8186 -6535.5468 -6535.5468 0.0 -1499.537 
8187 -6535.99 -6535.99 0.0 -1495.9809 
8188 -6535.994 -6535.994 0.0 -1495.6946 
8189 -6535.9939 -6535.9939 0.0 -1495.6715 
8190 -6535.994 -6535.994 0.0 -1495.6654 
8191 -6490.6456 -6490.6456 0.0 -1600.1267 
8192 -6535.5468 -6535.5468 0.0 -1499.5371 
8193 -6535.99 -6535.99 0.0 -1495.9809 
8194 -6535.994 -6535.994 0.0 -1495.6946 
8195 -6535.9939 -6535.9939 0.0 -1495.6715 
8196 -6535.994 -6535.994 0.0 -1495.6654 
8197 -6490.6456 -6490.6456 0.0 -1600.1274 
8198 -6535.5468 -6535.5468 0.0 -1499.5372 
8199 -6535.99 -6535.99 0.0 -1495.9809 
8200 -6535.994 -6535.994 0.0 -1495.6946 
8201 -6535.9939 -6535.9939 0.0 -1495.6715 
8202 -6535.994 -6535.994 0.0 -1495.6654 
8203 -6490.6455 -6490.6455 0.0 -1600.1278 
8204 -6535.5468 -6535.5468 0.0 -1499.5372 
8205 -6535.99 -6535.99 0.0 -1495.9809 
8206 -6535.994 -6535.994 0.0 -1495.6946 
8207 -6535.9939 -6535.9939 0.0 -1495.6715 
8208 -6535.994 -6535.994 0.0 -1495.6654 
8209 -6490.6455 -6490.6455 0.0 -1600.1281 
8210 -6535.5468 -6535.5468 0.0 -1499.5372 
8211 -6535.99 -6535.99 0.0 -1495.9809 
8212 -6535.994 -6535.994 0.0 -1495.6946 
8213 -6535.9939 -6535.9939 0.0 -1495.6715 
8214 -6535.994 -6535.994 0.0 -1495.6654 
8215 -6490.6455 -6490.6455 0.0 -1600.1283 
8216 -6535.5468 -6535.5468 0.0 -1499.5373 
8217 -6535.99 -6535.99 0.0 -1495.9809 
8218 -6535.994 -6535.994 0.0 -1495.6946 
8219 -6535.9939 -6535.9939 0.0 -1495.6715 
8220 -6535.994 -6535.994 0.0 -1495.6654 
8221 -6490.6455 -6490.6455 0.0 -1600.1283 
8222 -6535.5468 -6535.5468 0.0 -1499.5373 
8223 -6535.99 -6535.99 0.0 -1495.9809 
8224 -6535.994 -6535.994 0.0 -1495.6947 
8225 -6535.9939 -6535.9939 0.0 -1495.6715 
8226 -6535.994 -6535.994 0.0 -1495.6654 
8227 -6490.6455 -6490.6455 0.0 -1600.1285 
8228 -6535.5468 -6535.5468 0.0 -1499.5373 
8229 -6535.99 -6535.99 0.0 -1495.9809 
8230 -6535.994 -6535.994 0.0 -1495.6947 
8231 -6535.9939 -6535.9939 0.0 -1495.6715 
8232 -6535.994 -6535.994 0.0 -1495.6654 
8233 -6490.6453 -6490.6453 0.0 -1600.1306 
8234 -6535.5468 -6535.5468 0.0 -1499.5375 
8235 -6535.99 -6535.99 0.0 -1495.9809 
8236 -6535.994 -6535.994 0.0 -1495.6947 
8237 -6535.9939 -6535.9939 0.0 -1495.6715 
8238 -6535.994 -6535.994 0.0 -1495.6654 
8239 -6490.6453 -6490.6453 0.0 -1600.1306 
8240 -6535.5468 -6535.5468 0.0 -1499.5375 
8241 -6535.99 -6535.99 0.0 -1495.9809 
8242 -6535.994 -6535.994 0.0 -1495.6947 
8243 -6535.9939 -6535.9939 0.0 -1495.6715 
8244 -6535.994 -6535.994 0.0 -1495.6654 
8245 -6490.6454 -6490.6454 0.0 -1600.1259 
8246 -6535.5468 -6535.5468 0.0 -1499.537 
8247 -6535.99 -6535.99 0.0 -1495.9809 
8248 -6535.994 -6535.994 0.0 -1495.6946 
8249 -6535.9939 -6535.9939 0.0 -1495.6715 
8250 -6535.994 -6535.994 0.0 -1495.6654 
8251 -6490.6455 -6490.6455 0.0 -1600.1267 
8252 -6535.5468 -6535.5468 0.0 -1499.5371 
8253 -6535.99 -6535.99 0.0 -1495.9809 
8254 -6535.994 -6535.994 0.0 -1495.6946 
8255 -6535.9939 -6535.9939 0.0 -1495.6715 
8256 -6535.994 -6535.994 0.0 -1495.6654 
8257 -6490.6454 -6490.6454 0.0 -1600.126 
8258 -6535.5468 -6535.5468 0.0 -1499.537 
8259 -6535.99 -6535.99 0.0 -1495.9809 
8260 -6535.994 -6535.994 0.0 -1495.6946 
8261 -6535.9939 -6535.9939 0.0 -1495.6715 
8262 -6535.994 -6535.994 0.0 -1495.6654 
8263 -6490.6454 -6490.6454 0.0 -1600.1244 
8264 -6535.5468 -6535.5468 0.0 -1499.5369 
8265 -6535.99 -6535.99 0.0 -1495.9809 
8266 -6535.994 -6535.994 0.0 -1495.6946 
8267 -6535.9939 -6535.9939 0.0 -1495.6715 
8268 -6535.994 -6535.994 0.0 -1495.6654 
8269 -6490.6454 -6490.6454 0.0 -1600.1224 
8270 -6535.5468 -6535.5468 0.0 -1499.5367 
8271 -6535.99 -6535.99 0.0 -1495.9808 
8272 -6535.994 -6535.994 0.0 -1495.6946 
8273 -6535.9939 -6535.9939 0.0 -1495.6715 
8274 -6535.994 -6535.994 0.0 -1495.6654 
8275 -6490.6454 -6490.6454 0.0 -1600.1216 
8276 -6535.5468 -6535.5468 0.0 -1499.5366 
8277 -6535.99 -6535.99 0.0 -1495.9808 
8278 -6535.994 -6535.994 0.0 -1495.6946 
8279 -6535.9939 -6535.9939 0.0 -1495.6715 
8280 -6535.994 -6535.994 0.0 -1495.6654 
8281 -6490.6454 -6490.6454 0.0 -1600.1227 
8282 -6535.5468 -6535.5468 0.0 -1499.5367 
8283 -6535.99 -6535.99 0.0 -1495.9808 
8284 -6535.994 -6535.994 0.0 -1495.6946 
8285 -6535.9939 -6535.9939 0.0 -1495.6715 
8286 -6535.994 -6535.994 0.0 -1495.6654 
8287 -6490.6453 -6490.6453 0.0 -1600.1242 
8288 -6535.5468 -6535.5468 0.0 -1499.5368 
8289 -6535.99 -6535.99 0.0 -1495.9809 
8290 -6535.994 -6535.994 0.0 -1495.6946 
8291 -6535.9939 -6535.9939 0.0 -1495.6716 
8292 -6535.994 -6535.994 0.0 -1495.6654 
8293 -6490.6453 -6490.6453 0.0 -1600.1277 
8294 -6535.5468 -6535.5468 0.0 -1499.5372 
8295 -6535.99 -6535.99 0.0 -1495.9809 
8296 -6535.994 -6535.994 0.0 -1495.6946 
8297 -6535.9939 -6535.9939 0.0 -1495.6715 
8298 -6535.994 -6535.994 0.0 -1495.6654 
8299 -6490.6453 -6490.6453 0.0 -1600.1254 
8300 -6535.5468 -6535.5468 0.0 -1499.537 
8301 -6535.99 -6535.99 0.0 -1495.9809 
8302 -6535.994 -6535.994 0.0 -1495.6946 
8303 -6535.9939 -6535.9939 0.0 -1495.6715 
8304 -6535.994 -6535.994 0.0 -1495.6654 
8305 -6490.6452 -6490.6452 0.0 -1600.1263 
8306 -6535.5468 -6535.5468 0.0 -1499.537 
8307 -6535.99 -6535.99 0.0 -1495.9809 
8308 -6535.994 -6535.994 0.0 -1495.6946 
8309 -6535.994 -6535.994 0.0 -1495.6715 
8310 -6535.994 -6535.994 0.0 -1495.6654 
8311 -6490.6452 -6490.6452 0.0 -1600.1274 
8312 -6535.5468 -6535.5468 0.0 -1499.5371 
8313 -6535.99 -6535.99 0.0 -1495.9809 
8314 -6535.994 -6535.994 0.0 -1495.6946 
8315 -6535.994 -6535.994 0.0 -1495.6715 
8316 -6535.994 -6535.994 0.0 -1495.6654 
8317 -6490.6453 -6490.6453 0.0 -1600.1305 
8318 -6535.5468 -6535.5468 0.0 -1499.5374 
8319 -6535.99 -6535.99 0.0 -1495.9809 
8320 -6535.994 -6535.994 0.0 -1495.6947 
8321 -6535.9939 -6535.9939 0.0 -1495.6715 
8322 -6535.994 -6535.994 0.0 -1495.6654 
8323 -6490.6453 -6490.6453 0.0 -1600.1305 
8324 -6535.5468 -6535.5468 0.0 -1499.5375 
8325 -6535.99 -6535.99 0.0 -1495.9809 
8326 -6535.994 -6535.994 0.0 -1495.6947 
8327 -6535.9939 -6535.9939 0.0 -1495.6715 
8328 -6535.994 -6535.994 0.0 -1495.6654 
8329 -6490.6453 -6490.6453 0.0 -1600.1305 
8330 -6535.5468 -6535.5468 0.0 -1499.5375 
8331 -6535.99 -6535.99 0.0 -1495.9809 
8332 -6535.994 -6535.994 0.0 -1495.6947 
8333 -6535.994 -6535.994 0.0 -1495.6715 
8334 -6535.994 -6535.994 0.0 -1495.6654 
8335 -6490.6453 -6490.6453 0.0 -1600.1305 
8336 -6535.5468 -6535.5468 0.0 -1499.5375 
8337 -6535.99 -6535.99 0.0 -1495.9809 
8338 -6535.994 -6535.994 0.0 -1495.6947 
8339 -6535.994 -6535.994 0.0 -1495.6715 
8340 -6535.994 -6535.994 0.0 -1495.6654 
8341 -6490.6453 -6490.6453 0.0 -1600.1302 
8342 -6535.5468 -6535.5468 0.0 -1499.5374 
8343 -6535.99 -6535.99 0.0 -1495.9809 
8344 -6535.994 -6535.994 0.0 -1495.6947 
8345 -6535.994 -6535.994 0.0 -1495.6715 
8346 -6535.994 -6535.994 0.0 -1495.6654 
8347 -6490.6453 -6490.6453 0.0 -1600.1302 
8348 -6535.5468 -6535.5468 0.0 -1499.5374 
8349 -6535.99 -6535.99 0.0 -1495.9809 
8350 -6535.994 -6535.994 0.0 -1495.6947 
8351 -6535.994 -6535.994 0.0 -1495.6715 
8352 -6535.994 -6535.994 0.0 -1495.6654 
8353 -6490.6453 -6490.6453 0.0 -1600.1289 
8354 -6535.5468 -6535.5468 0.0 -1499.5373 
8355 -6535.99 -6535.99 0.0 -1495.9809 
8356 -6535.994 -6535.994 0.0 -1495.6946 
8357 -6535.9939 -6535.9939 0.0 -1495.6715 
8358 -6535.994 -6535.994 0.0 -1495.6654 
8359 -6490.6454 -6490.6454 0.0 -1600.1231 
8360 -6535.5468 -6535.5468 0.0 -1499.5367 
8361 -6535.99 -6535.99 0.0 -1495.9808 
8362 -6535.994 -6535.994 0.0 -1495.6946 
8363 -6535.9939 -6535.9939 0.0 -1495.6715 
8364 -6535.994 -6535.994 0.0 -1495.6654 
8365 -6490.6454 -6490.6454 0.0 -1600.1203 
8366 -6535.5468 -6535.5468 0.0 -1499.5365 
8367 -6535.99 -6535.99 0.0 -1495.9808 
8368 -6535.994 -6535.994 0.0 -1495.6946 
8369 -6535.9939 -6535.9939 0.0 -1495.6715 
8370 -6535.994 -6535.994 0.0 -1495.6654 
8371 -6490.6456 -6490.6456 0.0 -1600.1223 
8372 -6535.5468 -6535.5468 0.0 -1499.5367 
8373 -6535.99 -6535.99 0.0 -1495.9808 
8374 -6535.994 -6535.994 0.0 -1495.6946 
8375 -6535.9939 -6535.9939 0.0 -1495.6715 
8376 -6535.994 -6535.994 0.0 -1495.6654 
8377 -6490.6455 -6490.6455 0.0 -1600.1262 
8378 -6535.5468 -6535.5468 0.0 -1499.5371 
8379 -6535.99 -6535.99 0.0 -1495.9809 
8380 -6535.994 -6535.994 0.0 -1495.6946 
8381 -6535.9939 -6535.9939 0.0 -1495.6716 
8382 -6535.994 -6535.994 0.0 -1495.6654 
8383 -6490.6455 -6490.6455 0.0 -1600.127 
8384 -6535.5468 -6535.5468 0.0 -1499.5371 
8385 -6535.99 -6535.99 0.0 -1495.9809 
8386 -6535.994 -6535.994 0.0 -1495.6946 
8387 -6535.9939 -6535.9939 0.0 -1495.6715 
8388 -6535.994 -6535.994 0.0 -1495.6654 
8389 -6490.6455 -6490.6455 0.0 -1600.1276 
8390 -6535.5468 -6535.5468 0.0 -1499.5372 
8391 -6535.99 -6535.99 0.0 -1495.9809 
8392 -6535.994 -6535.994 0.0 -1495.6946 
8393 -6535.9939 -6535.9939 0.0 -1495.6716 
8394 -6535.994 -6535.994 0.0 -1495.6654 
8395 -6490.6455 -6490.6455 0.0 -1600.129 
8396 -6535.5468 -6535.5468 0.0 -1499.5373 
8397 -6535.99 -6535.99 0.0 -1495.9809 
8398 -6535.994 -6535.994 0.0 -1495.6947 
8399 -6535.9939 -6535.9939 0.0 -1495.6716 
8400 -6535.994 -6535.994 0.0 -1495.6654 
8401 -6490.6455 -6490.6455 0.0 -1600.1291 
8402 -6535.5468 -6535.5468 0.0 -1499.5373 
8403 -6535.99 -6535.99 0.0 -1495.9809 
8404 -6535.994 -6535.994 0.0 -1495.6947 
8405 -6535.9939 -6535.9939 0.0 -1495.6716 
8406 -6535.994 -6535.994 0.0 -1495.6654 
8407 -6490.6455 -6490.6455 0.0 -1600.1284 
8408 -6535.5468 -6535.5468 0.0 -1499.5373 
8409 -6535.99 -6535.99 0.0 -1495.9809 
8410 -6535.994 -6535.994 0.0 -1495.6947 
8411 -6535.9939 -6535.9939 0.0 -1495.6716 
8412 -6535.994 -6535.994 0.0 -1495.6654 
8413 -6490.6455 -6490.6455 0.0 -1600.1285 
8414 -6535.5468 -6535.5468 0.0 -1499.5373 
8415 -6535.99 -6535.99 0.0 -1495.9809 
8416 -6535.994 -6535.994 0.0 -1495.6947 
8417 -6535.9939 -6535.9939 0.0 -1495.6715 
8418 -6535.994 -6535.994 0.0 -1495.6654 
8419 -6490.6455 -6490.6455 0.0 -1600.1303 
8420 -6535.5468 -6535.5468 0.0 -1499.5375 
